temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
32,0.795103749,4.45437138,0.054037903,1652229.096,682912.8482,204357287.8,5478.139313,0.085332215,2.55506E-09,0.145499516,0.030370926,0.001525179,0.108755951,0.043631299,0.084884911,2681433.32,497.9973788,4517.67248,960.466833,768.243447,30731077.96,0.553438818
33,0.75824068,4.454822057,0.051638984,1.66E+06,724064.769,2.06E+08,5723.082321,0.089642948,2.48E-09,0.150585598,0.033324919,0.001393448,0.107091033,0.038915134,0.079046917,2.68E+06,459.8192517,4670.699635,1052.382686,692.6304559,3.26E+07,0.538104263
34,0.697660248,4.580455149,0.049270382,1.64E+06,770726.1138,2.08E+08,5962.163223,0.09457117,2.43E-09,0.155480983,0.036615759,0.001231691,0.105710812,0.033671933,0.07271765,2.61E+06,410.0891854,4809.895374,1152.267849,604.6876976,3.47E+07,0.530922337
35,0.617471028,4.859349774,0.046921457,1.59E+06,821663.75,2.09E+08,6192.221716,0.100008307,2.41E-09,0.160178114,0.040132799,0.001047325,0.104562635,0.028038462,0.066032355,2.46E+06,351.5398965,4935.760015,1256.461701,507.6144841,3.70E+07,0.531284622
36,0.514353703,5.428030109,0.044594765,1.52E+06,877307.1225,2.10E+08,6408.315748,0.106035165,2.44E-09,0.164610257,0.043871477,0.000838254,0.103687393,0.021985022,0.05897243,2.20E+06,283.3428272,5044.582557,1363.733191,400.8209531,3.95E+07,0.547021649
37,0.384576058,6.680344249,0.042292215,1.42E+06,938000.2433,2.11E+08,6604.46976,0.11273425,2.52E-09,0.168696322,0.047820685,0.000602256,0.103140338,0.015481823,0.051524324,1.79E+06,204.7213685,5132.115607,1472.354153,283.8513325,4.22E+07,0.627797213
38,0.243733316,7.932658388,0.114274385,494549.1685,360867.8332,1.11E+08,2083.23224,1.19E-01,0.00E+00,1.73E-01,5.18E-02,0.000391076,0.102593282,0.008978624,0.044076218,583055.7411,58.31138715,1597.362188,485.8700525,75.55751409,1.511701062,4.33E+07
39,0.108978015,9.184972528,0.113282162,424977.9257,366902.1351,1.10E+08,2017.507075,1.26E-01,0.00E+00,1.77E-01,5.57E-02,0.000168958,0.102046226,0.002475424,0.036628112,287311.7876,24.62958282,1525.57398,491.9330957,31.49826266,0.143884077,4.40E+07
40,0.00E+00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
